id,SV1,SV2,SV3,SV4,SV5,SV6,SV7,SV8,SV9,SV10,SV11,SV12,SV13,SV14,SV15,SV16,SV17,SV18,SV19,SV20,SV21,SV22,SV23,SV24,SV25,SV26,SV27,SV28,SV29,SV30,SV31,SV32,SV33,SV34,SV35,SV36,SV37,SV38,SV39,SV40,SV41,SV42,SV43,SV44,SV45,SV46,SV47,SV48,SV49,SV50,SV51,SV52,SV53,SV54,SV55,SV56,SV57,SV58,SV59,SV60,SV61,SV62,SV63,SV64,SV65,SV66,SV67,SV68,SV69,SV70,SV71,SV72,SV73,SV74,SV75,SV76,SV77,SV78,SV79,SV80,SV81,SV82,SV83,SV84,SV85,SV86,SV87,SV88,SV89,SV90,SV91,SV92,SV93,SV94,SV95,SV96
mitchellae_byron-bay_c.441635_06,4.94443960806817E-002,6.20200475661622E-003,-2.53492668338270E-002,8.58583957943122E-004,4.97645202197763E-004,7.67567393618433E-005,2.49415468741315E-003,-2.81315466064726E-003,-4.35959707112706E-003,-8.00231823661478E-004,-4.24950294636469E-003,1.66583055304297E-003,-6.36097458897992E-003,-1.09452067329751E-003,-1.45096908715260E-003,-1.64496918488757E-003,-5.29173029183952E-004,-4.05832968927229E-004,-4.92600746679117E-004,5.49468139284438E-004,3.31441524998626E-004,-1.78912071078228E-004,-5.09306305097373E-004,1.18011250203269E-004,4.51069595597331E-004,-2.66904546686049E-005,-8.83131839242886E-004,7.65443403319314E-004,7.00517700816958E-004,3.93159375668676E-004,-2.92713377536483E-004,2.88366203716813E-004,-6.64241140176529E-004,4.68587794868778E-004,1.69920777041572E-004,2.10347943596410E-004,1.10586199891130E-003,4.98382739068407E-004,-5.77028258056543E-004,-7.15544641486039E-006,8.70924756963808E-005,1.24275365565961E-005,-1.98791859527895E-004,-4.22832650144394E-005,-4.80936453116004E-005,3.13393852194945E-004,-5.98858651872926E-005,-2.19869123115687E-004,-1.13602257317459E-004,-2.16815064814094E-004,-5.06672530507627E-004,9.99850440857333E-005,-1.63956663627482E-005,9.80024579223576E-005,-7.53719612879063E-005,-5.79858481017114E-005,-5.40972556330669E-005,1.41963406091657E-004,3.45428470893599E-006,-4.14355209018655E-004,-1.09168262795457E-004,-2.06774922984058E-004,5.47567046758410E-005,1.35370341172020E-005,-1.01441641635193E-006,6.42950496209991E-005,-1.33726201140285E-004,4.42830457600203E-005,-2.41886188979938E-005,-4.71551685897424E-005,1.40140469308385E-004,-5.65164204138421E-005,3.69234761530757E-005,9.91152211033929E-005,2.66851492670098E-005,-5.90762138256694E-005,4.06252874242107E-005,-5.11406572453865E-005,-2.33271885394847E-005,3.81510004649082E-005,9.49436633349640E-006,2.52826153869834E-005,6.74955187429077E-005,1.42146570572331E-005,-2.65003431844359E-005,-4.14830202052070E-006,1.74698185574219E-005,9.35485284594882E-006,4.79052616956778E-005,-2.31688861777815E-005,-3.23721152807562E-005,-4.65144404286130E-005,2.49538511390698E-005,3.31491452711836E-006,3.29063809618627E-005,1.84423427104031E-005
mitchellae_byron-bay_c.441635_07,5.32546641014430E-002,1.91978456095857E-002,-1.56748716083745E-002,-5.33708933795409E-003,-5.73915676158716E-005,-1.51299851430346E-003,2.13975898492782E-003,-7.69337083763435E-004,-2.08809379561744E-003,5.11677436723077E-004,-2.03136095055784E-003,-1.45871443585915E-003,-5.23892636665050E-004,-1.49381336254470E-003,8.37548872837490E-007,7.36378507607480E-004,-2.53608664683443E-004,-5.54311148705398E-004,1.23744078681512E-004,-9.56098817491290E-005,-1.73291024382243E-004,8.36429773825587E-004,7.84174558229702E-004,-4.31719549928259E-004,4.72418371219929E-004,5.02502329347627E-004,-1.09141776674176E-003,7.14345573151414E-005,3.27835097992820E-004,-1.30520988453817E-004,-3.72737859238056E-004,-7.85604156322221E-005,-1.32743969324301E-004,7.04410879190219E-004,6.68783769290907E-005,6.00004922545956E-004,-4.69515134839975E-004,4.55029235455427E-004,9.56566076086144E-005,3.72562675681779E-004,-1.19560585997201E-004,-4.75180571220453E-004,8.19820685184479E-005,-1.52717800430948E-004,-2.66275425720911E-004,-1.34765444898665E-004,-7.67848120773601E-005,-2.65727077852792E-004,-5.91107074285469E-004,-1.34947168438184E-004,-7.71137257735608E-005,-2.62356782724866E-004,1.54397893853681E-004,-1.51778692992897E-004,-6.73632613918592E-004,3.20165929224734E-005,-9.66835036983241E-005,1.94312450179227E-004,-1.53171850480772E-004,1.40820397285024E-004,6.82096097968534E-005,6.68681894136372E-005,1.59291402211399E-004,-5.78559839643229E-005,-1.16440471757856E-004,-3.20683913628103E-005,-8.59135912919630E-005,2.61033546189479E-005,-5.25264831294508E-005,6.36868271870092E-005,-5.84515364407394E-005,9.95092434736556E-005,-2.04100120164891E-005,1.71904456584203E-005,-1.00541553389609E-004,1.09811736224142E-004,-2.92297808215183E-005,-1.42510640170360E-005,-3.87959973965849E-005,2.99751703623279E-005,-7.72543710730421E-005,2.61758375583495E-005,6.73297331829568E-005,-1.27964843517814E-005,1.10826726773259E-005,1.91615659276434E-005,1.28852689239447E-005,-3.19102619298233E-005,2.49483738568385E-005,3.95654228951190E-005,3.12134924886078E-005,-2.06618705475313E-005,-6.80505947471728E-006,-4.54442531162529E-005,5.01234289895922E-005,1.34612422918697E-005
mitchellae_byron-bay_c.441635_08,6.21258853700237E-002,2.44244211985683E-002,-1.48397112482741E-002,-8.65838041961555E-003,-1.54398383826023E-003,3.89452355303129E-003,2.31667397852123E-003,-2.90213296798320E-003,-9.57989630728157E-004,2.62136464125209E-003,6.98581934755145E-004,-1.85520862252987E-004,1.02275293395787E-003,-1.30230931092081E-003,5.78080118430747E-004,1.72723774696549E-003,7.97342192763490E-004,-6.06038006663402E-004,-5.55657733990540E-004,8.95839545112027E-004,-8.46734373283204E-004,-7.72007229897375E-005,1.20119436938288E-003,1.14921506342042E-003,-1.79135445539570E-004,-8.15282978247569E-004,-1.30748317826936E-004,-2.91418636208840E-004,9.72126899591432E-004,-2.39916294470696E-004,3.38037131016130E-004,1.84678286766531E-004,-4.85761308681782E-004,-1.92260176549746E-004,3.84730951939798E-005,-8.52777803888513E-004,-3.87670176646723E-004,7.71593497478271E-007,9.24321452041894E-005,3.56818945210847E-005,2.14838958584435E-004,9.17966332574709E-005,1.80694650087354E-004,7.00016581497399E-004,1.93798972745565E-004,1.11356823038547E-004,-2.59431534437897E-004,-3.76478693738574E-004,4.83199240507902E-005,4.73765901129663E-004,1.55428204556111E-004,6.43957050347121E-004,1.54088937379986E-005,-3.54362943904464E-005,-1.32346287770273E-004,-4.38805720578107E-005,-6.65051340553802E-004,-2.19910384666243E-004,-9.04871997576625E-005,2.40522896043700E-004,3.28850701815504E-004,-2.64137533419518E-005,-7.29998491240357E-005,-1.14879375104936E-004,1.48109357753723E-004,-1.46606966337369E-004,-2.68273256902205E-004,-8.08087274141495E-005,-1.24877790722337E-004,6.81411786811714E-005,-8.53074168230050E-005,-1.08997285549450E-004,-2.60853760764966E-005,3.40839844823936E-005,3.98083684904873E-005,1.16836337101944E-004,3.02562401434750E-005,-3.35492796965332E-005,2.48223510314497E-006,-1.13906992393079E-004,-1.16767482069272E-004,-1.87629783464425E-005,1.77445703912094E-005,4.47903389070888E-006,-1.85470754121591E-005,9.62774487941921E-005,-1.11667865394708E-004,-2.07558262035784E-005,1.98035301263662E-005,3.52528386959858E-006,-2.33397118170962E-005,-1.92326294133852E-005,-5.89560037703265E-005,-2.17019637269318E-005,-8.10653363246386E-005,3.34232735381401E-005
mitchellae_byron-bay_c.441635_09,4.11949789972114E-002,2.08555642890862E-002,1.11607550361199E-003,-3.19313680780345E-004,-2.33755136059139E-003,-1.95476533836408E-003,2.80053835759547E-003,6.13523201482387E-005,-1.66938069443383E-003,6.39091549345096E-004,-4.36749341407050E-004,-7.91509112089251E-004,1.57999658374921E-003,3.35215989543123E-004,-6.92152198727048E-004,8.92614785062938E-004,1.13178313906660E-004,3.62579391411407E-004,-6.60889155254644E-006,-3.40898994207224E-004,3.95079565598134E-004,4.64620511791824E-004,-7.81146868730493E-004,-1.01809354003776E-003,1.19503302482802E-003,-5.62067080286673E-004,3.21429777257798E-005,1.11581025278206E-004,-2.23483785669031E-004,1.13214663150034E-003,-4.72992541548764E-004,-5.12958225700505E-004,5.26047376305943E-005,-3.66670505168577E-004,1.34276580724915E-004,-2.96524576937169E-004,2.14400099450698E-004,-6.16471594359752E-004,-5.58548633423882E-004,-2.37877449314347E-004,1.30024363062241E-004,1.72145667455057E-005,-1.79586793885447E-004,4.17485400477005E-004,-8.13565760328157E-005,-1.93532616993065E-004,-1.60093146412797E-004,-1.36273249047825E-004,-5.60040799067834E-005,1.23121947759445E-004,6.51054660282008E-005,4.85889865906980E-006,6.49074127031303E-004,9.43189514421927E-005,-3.72734230003875E-005,3.08406647680281E-004,-1.08252045593669E-004,-3.20889629692491E-004,-1.63960040018350E-004,5.20486909419877E-004,1.37784045481526E-004,-9.23274735870288E-005,-2.16089789366113E-004,-9.65873555208648E-005,-4.27965998155012E-005,-6.10668490213867E-005,3.06842052198885E-004,-7.78651106791843E-005,1.43370096360400E-004,6.93448241364857E-005,-1.50593653234738E-005,3.39062680821807E-005,1.58380709851434E-005,1.77059037372766E-004,-1.51606512774643E-004,9.44771684881216E-006,1.18698958555728E-004,-1.05684396389952E-005,1.11627980262080E-004,-2.09038260487918E-005,-9.51831538745034E-005,-6.79767074629937E-005,-3.62898315196977E-005,-4.46854946224565E-006,-3.35661088968653E-005,-8.82634683700281E-005,4.27357392847640E-005,-3.34347342554839E-005,1.00484597652676E-004,-6.17819355205135E-006,-3.26045216884660E-005,8.38399436210310E-005,-1.43005371477257E-005,-2.44044002280728E-005,-1.15215574314241E-004,9.28720522751062E-005
mitchellae_byron-bay_c.441635_10,6.86606172099530E-002,1.74736256261624E-002,-2.03828738106492E-002,-6.93179098481610E-003,-3.52477268703557E-003,4.49847666223055E-003,6.55182862202866E-004,1.42394057847749E-003,-3.53389083321808E-003,-4.85434009174794E-004,-2.31338589230247E-003,-2.31799634161460E-003,2.29362920415394E-003,-2.53423019913839E-003,1.96678655883568E-003,3.87954706479056E-004,1.62773600566423E-003,-3.70149948808567E-004,-5.14344493575831E-004,3.12151126613078E-004,-7.65145554651903E-004,9.25930941608478E-005,6.54235566955888E-004,1.00840782396959E-003,-1.88572277140047E-004,-5.03328277743010E-004,-9.49421078640612E-004,-4.71873240006795E-004,6.38689920969904E-005,-9.22555806029521E-004,8.31203731320940E-005,-1.27874023484785E-004,-7.87609490755392E-004,-5.48522890970718E-004,-7.77882045629632E-004,2.39832692967430E-006,8.06043714140574E-005,5.76615792929485E-004,-1.44717443415681E-004,-2.78675137392202E-004,-8.20038455053005E-004,1.24127569597964E-004,2.10224989743670E-005,4.87424638926129E-004,4.90230815158440E-005,-3.79074944511996E-004,-1.54454992034890E-004,-9.36491984317845E-005,-3.50115942875133E-004,2.75254738983537E-004,-1.61803829968872E-004,-7.34693769538628E-005,1.79552474535916E-004,-2.03281313946612E-004,-6.14727576097162E-005,3.60160268488290E-004,2.68438833074720E-004,-1.54975722758077E-004,5.84406590009449E-005,-1.30016010112498E-004,1.52639416355314E-004,1.11847150850392E-004,-1.29893353718671E-004,-1.53582211538038E-004,-1.69380047295889E-004,-4.48287447037293E-005,-6.97943628531244E-005,6.12999495887764E-005,-2.15032067192531E-004,1.28682579403442E-004,2.25828282402553E-005,-1.69107770994929E-004,-1.81220592278801E-004,1.08902603022429E-005,1.27147083496003E-004,-1.32658937437143E-004,-3.26879949971236E-005,-3.22833741303108E-005,7.82007996314768E-005,-4.82835020726096E-005,1.05400070764238E-004,-2.47944364793548E-005,9.36426321565145E-005,-9.10739870152307E-005,-1.24182882266540E-005,7.17923576883891E-005,1.93261129716646E-005,-4.83100910497602E-005,-1.64132215151488E-005,2.70907977294539E-005,-3.77755108346402E-005,2.40884354566655E-005,1.83187718658613E-005,-1.00229294089876E-005,2.64859862524333E-005,-1.08864141361815E-004
mitchellae_byron-bay_c.441635_11,6.07526518980360E-002,1.49359417055275E-002,-2.02546167112461E-002,-4.72485433346111E-003,-3.09653229652597E-003,3.26032278308370E-003,3.36992609597989E-003,1.88631285321099E-003,2.49462929555089E-003,-9.93315564285523E-004,-3.76585981112385E-003,6.61817027169831E-004,-1.74920102756718E-004,-1.41417712326519E-003,-5.24764586860706E-004,3.82497946596816E-004,1.37494026760245E-005,-5.03968426345026E-004,1.10757195314557E-004,-1.49790576459954E-004,-5.29331567118245E-004,1.80001510100074E-004,6.08893484591539E-004,-2.14220040430727E-004,-3.84042815730288E-004,-2.16365646544827E-004,5.84708519344048E-004,4.95250988449852E-004,1.65654059541086E-004,2.17655490785197E-005,-1.29356103952247E-005,3.57753022416498E-005,-1.66442298508508E-004,-4.59371102944850E-004,-3.43545827569603E-004,5.55873650419977E-004,3.81838467396879E-004,5.49919761462206E-005,-1.40498142015492E-004,2.80070421178351E-004,-8.30423780964971E-005,-2.13807747848560E-004,2.40522906999820E-004,5.56016209589255E-005,1.79889265340884E-005,-2.85218731953219E-004,-1.94126894519219E-004,6.46083240171361E-004,-9.68807792129945E-005,-2.53011485862104E-004,7.59834589993235E-006,-1.57207580492599E-005,2.65987607243505E-004,2.75446510859274E-004,8.68267053008956E-005,-1.72297306216492E-004,1.43297741062929E-004,-1.25792828042965E-004,7.35206589123147E-005,-1.70972201859771E-004,-4.42672639399131E-004,-3.90085823057511E-005,9.92402801210347E-005,-5.26129085786684E-005,6.83674270160401E-005,1.62999254343155E-004,-4.53952283677517E-005,-1.74231863400108E-004,-6.78278599555243E-005,7.91146873325145E-005,1.23859469009234E-006,-2.92773080201234E-005,-7.48000557869137E-006,-1.13854575155918E-004,6.40187682863999E-005,5.83680086091692E-005,1.41960685100400E-005,1.91236330527549E-005,-9.19491243123093E-005,4.94208874407563E-005,6.99941883280998E-006,3.49329551376597E-005,-1.04274715851124E-004,3.68601573325169E-005,2.62716286116522E-005,4.85716708505707E-005,-3.65266526622336E-005,-6.71216714693494E-005,1.48692565750099E-005,4.73825761966073E-006,2.22501868313324E-005,4.85691267952406E-005,-6.06681372445895E-005,1.29333452204582E-005,1.78341622715345E-005,-5.63454587616967E-005
mitchellae_byron-bay_c.441635_12,7.28613512096954E-002,1.06456031469129E-002,-1.23966865373619E-002,-1.57985598493564E-002,-8.38448517782042E-003,5.39321220317922E-004,-4.77093784405308E-004,9.84225844592747E-004,5.48958221728436E-004,1.17720468454769E-003,-1.95646532792250E-003,2.73339162367777E-004,-4.75076716156711E-005,-3.14949620308511E-004,1.56146508936773E-003,-1.78298749055574E-003,7.40307089205971E-005,-7.68705147345290E-004,5.54001942992454E-005,1.37692041006353E-003,9.02219855490521E-005,-6.45132855420492E-004,7.44141519322329E-005,-2.22908770764992E-004,-7.16004789619467E-004,-1.80079177525152E-004,7.01618264522629E-004,6.32770146831759E-005,-7.93601136142730E-005,-3.88754929299709E-004,-5.98100440916151E-005,-2.27287844071401E-004,-3.50283656688570E-005,-1.26799495503631E-004,-6.14028807619460E-006,-1.99655514292607E-005,-2.97185237355656E-004,1.48663799942299E-004,2.45556734971866E-004,9.65112258951812E-005,2.69578045707757E-005,3.83126134606018E-004,4.31556141009043E-004,-1.11396880121958E-005,5.20658507375153E-005,-3.65320300105599E-004,1.38672598806728E-004,3.73766040917633E-004,2.65736773901323E-005,-1.45420883768677E-005,-1.64554006577480E-004,-4.20570568688738E-005,-3.26758313889757E-004,-1.73663271751767E-004,3.93064632775670E-005,-1.47169860143385E-004,-5.16345674638013E-004,2.17670938370201E-004,-4.61273693572012E-004,-1.06574936085181E-004,1.76166076521055E-004,-7.68227099507508E-005,2.05335951067569E-004,8.16846278265830E-005,1.69842562125564E-005,1.20359467319254E-004,2.54824404357833E-004,6.47716761029798E-005,-3.97627166388736E-005,6.02757922551498E-005,-6.54611837879874E-005,5.25658095617413E-005,6.01664848294777E-005,-2.94396422085908E-005,-5.42550929164509E-005,-7.35466220106657E-005,-6.56502950601199E-005,-1.34802773708174E-006,-4.33955652557953E-005,-2.91375348789581E-005,-1.68647042039618E-005,-8.41214308735516E-005,-5.01666339972581E-005,-2.21640888583179E-006,1.07388609241402E-005,2.68765916230414E-006,1.70355603532714E-005,2.20481093813809E-005,6.17847425484257E-005,8.44325689085279E-005,6.20797058705412E-005,8.08614953580251E-005,3.63237257724850E-005,1.15417479280445E-005,2.68996198457927E-005,5.94524928519493E-005
mitchellae_byron-bay_c.584214_01,2.27801038348186E-002,-2.48452309648605E-002,-3.18022208172145E-002,-4.36174604270008E-003,-1.28484724457012E-003,-6.33353989894282E-004,5.71401753939619E-003,-7.60952197129143E-003,4.49000444381356E-003,-9.67639418211693E-004,1.82750662816607E-003,1.24407853259797E-003,1.64710546912042E-003,5.42777227011946E-004,-6.97106386490481E-004,1.33643651759818E-003,-5.32383393026399E-004,-1.63562733716791E-003,2.85465674535660E-004,-4.91267662398275E-004,-2.31522643827771E-004,-7.35492690999902E-004,-3.30143966042021E-004,-9.62149709884242E-005,2.45753595422741E-005,-2.87974205012187E-004,9.92723785316865E-005,-1.02942917291680E-004,2.49287694245337E-004,-4.63798141152282E-005,5.90091559186243E-004,2.21527192758949E-004,4.88716775201572E-004,-4.72702832568121E-004,-2.93772822541866E-005,-1.39811077460986E-004,3.32918758375299E-004,1.24239279489436E-004,-4.39274052403862E-004,1.83701049434610E-004,5.75238195431415E-004,-1.93380737590013E-005,-2.22728862729324E-004,-3.12803692100343E-004,-2.38443821839847E-004,4.12170934220764E-004,-1.90563762954178E-006,-1.00576517215054E-004,-2.09371623383159E-004,1.21850412554971E-004,9.13695052249463E-005,3.02367525065972E-004,-1.14378176888330E-004,1.84045172741272E-004,-2.23764629581702E-005,2.11397761569762E-004,2.91335026862129E-004,3.23475573225023E-004,4.56401059538532E-004,1.99654983996815E-006,1.53727700028942E-005,-6.09415058427881E-005,2.30259705488273E-004,1.10708609468725E-004,3.26302819692103E-005,2.69546755514490E-005,2.89314841870186E-005,-3.97036434063439E-005,-2.27044682800872E-005,-1.98816766338599E-006,2.00559869123088E-005,8.32138033226444E-005,4.76044307450557E-005,-8.12114501135082E-005,-8.88667940160949E-005,9.32323551017254E-005,3.21700970957194E-005,6.24389799383511E-005,3.34385033457685E-005,-4.65537483507887E-005,-3.94203168105095E-006,-9.60974539499981E-005,5.77060307304631E-005,-1.55289175815687E-005,3.81062399794314E-005,-4.66752196009352E-005,1.02383260821922E-004,4.48235779407500E-005,1.43213075584959E-005,4.25547969742316E-005,-1.18174757134833E-005,2.09806331005869E-005,-2.14172757511016E-005,-7.66240121749767E-005,-5.92028715978068E-005,-4.26124220394986E-007
mitchellae_byron-bay_c.584218.001_01,6.87959140741387E-002,-4.23150552605508E-003,-3.28382806635926E-002,-5.46606338876042E-003,1.09841898631229E-003,3.23137724376331E-004,-3.05189705868833E-003,1.88198610534618E-003,-4.99581232625681E-004,2.73933246366811E-003,-1.15633486327688E-003,-1.86277605512910E-004,4.09727727206725E-004,-6.59177272163320E-004,-2.09666503178838E-003,2.70982749656797E-004,2.72859661904308E-004,-5.16769735071107E-004,2.19456880429447E-004,-9.45565044165352E-006,1.12335454851036E-004,4.06544381538735E-004,-3.38442636998965E-004,-1.47506743393355E-003,-4.97430114393835E-004,1.02012899365420E-003,-1.54221627095611E-004,-6.10926407071101E-004,3.52551135308598E-005,-2.71356401314599E-004,2.20821489839508E-004,-8.74502444436918E-005,5.90990628627646E-004,1.63815143119278E-004,-1.47409035829538E-004,-3.10954077725668E-004,6.34677822683415E-004,-1.71025718880746E-004,-3.99775395398875E-004,2.00993964040519E-006,-3.53796021306352E-004,2.48723647444253E-005,-2.19820759791664E-005,5.82089505629024E-006,1.96902787606843E-004,3.06604074049925E-004,5.09437323789703E-004,4.38232411196709E-005,-1.57052358929433E-004,-1.39854620434231E-004,-1.35604809586658E-005,3.61813980718137E-004,4.84644792585621E-004,2.06397380536406E-004,9.37630867847026E-005,-3.94659940651358E-005,-4.91182329351553E-004,3.53506363677342E-004,2.17272056700036E-004,-2.76235657313732E-004,1.41377444140744E-004,1.60800650590912E-004,1.81026733158379E-004,-1.89434382210178E-005,-3.34030488039329E-004,-3.81923199104985E-005,4.18134050924947E-005,-4.34495202233770E-005,4.06135704641121E-005,7.40296221501356E-005,1.12052804666884E-004,9.69678017667443E-006,-2.55382801610680E-005,1.19461857111181E-004,1.72695475478492E-004,1.08542964026501E-004,-9.62486039535315E-006,4.29706913573200E-005,1.23432349342654E-004,-2.22880452444363E-005,1.21160170575656E-006,-5.43311495355452E-005,-2.59184971266406E-005,-3.70068715636089E-005,-3.15720158766610E-005,-1.41250172727038E-004,3.85657891532037E-005,6.48625442497808E-005,-6.49757780462948E-005,-9.96285857292775E-005,-7.23839505930572E-006,1.56446002903694E-005,-5.08201525888533E-005,-9.40649269298902E-006,1.89480968838362E-005,-3.15073719328604E-005
mitchellae_byron-bay_c.584219.001_01,7.19347055078386E-002,-6.84652975220673E-004,-2.20407887826791E-002,-9.07441260314043E-003,-6.04582570971188E-003,3.09911169002069E-003,-8.72659614135417E-004,5.40917976264562E-004,8.77774652730743E-004,1.41506570988521E-003,-2.45872773190975E-003,2.53713522840628E-003,-2.58617787127553E-003,-1.94546543303574E-004,1.36965713680048E-003,4.97673068329079E-004,2.78798920868806E-003,-2.97698570322381E-004,2.12297944877808E-003,2.47353392480332E-003,-4.72956051945305E-004,-6.10705669593852E-004,-8.22378966339550E-004,5.83920755551846E-004,2.06103497777903E-004,7.98049570477788E-004,1.98916012480245E-004,-5.39137298480045E-005,-8.06935610546928E-004,-5.35976526454654E-004,1.20706751326351E-003,4.40157336023114E-004,-4.50396042946719E-004,-3.63166234460075E-004,-3.29883751365576E-004,5.40491090102304E-004,-6.41607853208338E-004,4.86171423144502E-004,2.27969268072359E-004,-4.08047139405963E-004,2.09752557987396E-004,2.04448197083294E-004,1.50362271153240E-004,2.68687294311471E-004,-6.57774126751534E-006,-6.81975840693570E-005,1.30837179730907E-004,-1.23602560110526E-004,4.07273723545010E-005,3.20880178740672E-004,-9.33502692502270E-006,8.41524217744456E-005,3.63186733045680E-005,-2.87223276944964E-004,-7.16471432948134E-005,8.25158375483608E-005,-2.57679151395821E-004,1.12966128266280E-004,1.45220531709520E-004,2.66422186126956E-004,1.04053239467582E-004,4.95381414654162E-004,4.89244857500753E-004,3.45859741552010E-005,-7.20960588770683E-006,8.25717580297910E-005,-2.82299196374750E-005,-7.91519902113632E-005,6.14322420755138E-005,-1.05740627918608E-004,-4.43526232806383E-005,6.53361259317579E-005,2.60601452699377E-005,7.01384589628901E-005,-4.76064950641454E-005,4.53670822097494E-005,-6.65831036050633E-005,4.19500530208809E-005,-5.17025094016911E-005,-3.30639347361205E-005,3.91536441396224E-005,-5.62541348914531E-005,-4.02086382936828E-005,1.66061285046089E-005,2.03962923012932E-006,-1.98437927681561E-006,3.60003295818817E-005,-1.07573152647526E-005,-2.54296905622934E-005,8.01782207892838E-006,-1.14245216179753E-004,-4.34034340573848E-005,5.27547808424931E-006,-6.07708387991607E-006,-5.33050157689887E-005,-2.96383671803206E-005
mitchellae_cumbebin-swamp_c.320055_01,4.16732764997414E-002,2.37017066156436E-003,-3.19358497085541E-002,1.05128613758188E-002,6.02528802183395E-003,3.57892787129178E-004,2.15624472221731E-003,-1.88046753145123E-003,-1.54202488847408E-003,-1.25969439772326E-003,-3.27487206949836E-003,-1.79464215593766E-004,-3.92166294534504E-004,-1.05317429465445E-003,6.17171711772212E-004,6.37543176929698E-005,-6.25690315478913E-004,-7.15574622810937E-005,4.46394248670688E-004,-4.81854587507901E-004,7.42021662688302E-004,2.36071829706699E-004,1.19709279696388E-003,4.61156709046350E-004,-3.99857417744765E-004,-9.13946261110538E-004,5.49508188362890E-004,4.21364573622521E-004,9.53520310252743E-005,4.62454796294962E-004,9.60517090470099E-005,2.33144879715000E-004,5.00613323655958E-004,6.90965069181011E-004,2.86018496931590E-004,9.91824332001727E-004,2.31744206356711E-004,2.95043995640587E-005,3.90735965957205E-004,-6.59673426342152E-004,-2.31965096099448E-004,-3.75580173970514E-005,-2.82320326898426E-005,3.49629635817859E-004,4.06511940514587E-004,6.95822157514484E-006,-2.63673541082831E-004,1.05150505426880E-004,2.67422569651219E-004,-7.86131290717028E-005,7.56258190221336E-005,-5.58265086971605E-005,3.50691003592666E-004,5.51321852131225E-005,-3.65094121680730E-004,1.74690301186940E-004,2.67087844034709E-004,4.20037681304852E-004,-1.77551965499431E-004,-2.03066992251412E-004,3.67142219197151E-004,4.07506962409770E-005,1.16879652679400E-004,-1.52966590388245E-004,7.52377962717969E-005,-1.00997444269357E-004,7.69049205098589E-005,1.64382974035644E-004,7.91864589872449E-005,1.03705472463776E-004,2.67193504307641E-005,-7.79887782150128E-005,-1.34739323567461E-005,1.15895695480218E-004,-4.78003232247438E-006,-7.73404828469984E-006,8.62631282334533E-006,-5.38948784043858E-005,5.22088590917513E-005,-5.48918692981149E-005,-3.88982454015150E-008,2.55251899093119E-005,6.56726637852863E-005,-5.46184079388463E-005,-3.09778097819424E-005,-4.89408764351654E-005,-9.11982547137885E-005,2.16707712043348E-005,3.82224358063130E-005,-1.21165770331240E-004,-4.21730225351220E-007,2.52671529059830E-005,-3.44880994886948E-005,6.75665318833433E-006,-1.12849919676486E-006,-1.72427476771617E-005
mitchellae_cumbebin-swamp_c.584217_01,3.42591766637679E-002,6.12769298313583E-003,-9.00688788163465E-003,-1.18259311133975E-003,-4.95884366651282E-003,-4.67220721167727E-003,1.36181717569722E-003,-3.90629444804102E-003,2.17829019080598E-003,1.72873495601249E-003,-1.83082025179360E-003,2.90625895210579E-003,-1.40718461913058E-003,-1.00361528370674E-004,-1.20647059328231E-003,-1.80340519153431E-004,2.05047769778914E-003,1.88523001273845E-003,-3.44547036374299E-004,-1.34318444555847E-003,-1.23557291240060E-003,-1.39032454481029E-005,1.81389475903102E-003,5.42194514554928E-004,3.19904465349176E-004,2.03379274502007E-003,1.71595740052869E-003,-6.33098203677700E-004,1.67036024481662E-003,-8.38737253492696E-005,-3.15231104670390E-004,-6.00014468416450E-004,6.99496085757607E-004,7.11140868022024E-004,3.21718137165323E-004,4.38682624743242E-004,2.94772669091298E-004,4.54437348490495E-005,-3.77472451867547E-004,-1.87554801627716E-004,-2.86664587971332E-004,-3.66342428871444E-004,-1.67950961045889E-004,-4.42114730661684E-005,3.63762987698189E-004,3.82471385311615E-004,8.68606813874114E-004,-2.55009627675740E-004,2.07020106984983E-004,5.21303968133156E-004,3.70368668008324E-004,-2.65645744323903E-005,-2.38320326099613E-005,-1.76877451643659E-004,5.72810217013348E-005,6.55405574305035E-005,-2.08158468828859E-004,-9.03855578727947E-005,-3.36638416827026E-004,2.43246275007381E-004,-5.66887372059889E-005,2.62427247487828E-004,2.55934189275217E-004,-1.59197534237350E-004,3.23137836143782E-006,2.00115907231446E-004,1.73857808665859E-005,7.97806125632136E-005,-1.91168692907484E-005,-9.14480672792025E-005,-5.75544938173812E-005,4.15226714078216E-006,1.93707716261618E-005,7.00775992007920E-005,-4.93632111796533E-005,-1.20592302604238E-005,1.02438220118707E-004,4.84242557891176E-006,9.16910337650396E-005,-1.32108204579726E-005,8.09552019962984E-005,1.43852645570793E-005,-1.11689743788439E-004,9.25827313767760E-005,1.75685407472185E-006,4.63515974593911E-005,-1.89601548069515E-005,-4.61231254871758E-006,-6.21206839496184E-005,-1.62498100162232E-005,-7.52129719272269E-005,2.38529059527618E-005,8.32599873582794E-006,3.67030164046723E-005,9.32942120809802E-005,1.58098808679269E-005
