id,SV1,SV2,SV3,SV4,SV5,SV6,SV7,SV8,SV9,SV10
novaehollandiae_forster_c.488779_01,5.00315516880448E-002,-1.25418278993934E-002,4.41617315512988E-002,-6.09048681164386E-003,-9.40300604581752E-003,-7.05215122434582E-004,-9.70231552246967E-004,-9.32499609349487E-003,5.57154896320802E-004,-6.47212799714601E-003
novaehollandiae_gibraltar_c.131450_01,-7.28182612810922E-002,7.14840732473429E-002,-5.98449975674957E-002,-3.62675937741786E-002,-2.14076593077646E-002,6.56888555124004E-003,1.28669749626455E-002,1.50145232734045E-002,8.52647819549203E-003,-3.45752232304150E-003
novaehollandiae_gibraltar_c.589238_01,1.30514062697765E-001,2.23181556055650E-002,-8.52961579812221E-003,-2.35042648171708E-002,-5.16190499895926E-003,7.70553043412289E-003,-2.08743122172830E-002,-6.40369196584791E-003,-1.21738186434023E-003,3.43137067899885E-003
novaehollandiae_gloucester_c.112182_01,9.28351227169613E-002,-4.44083337577965E-003,2.20408271440612E-002,-2.70656869714762E-003,-1.42356118970036E-002,-2.21479339669619E-002,1.27431183185244E-002,1.37330521174400E-002,3.99003311185739E-003,1.58229769099639E-003
novaehollandiae_kempsey_c.081396_01,5.36614654034988E-002,4.88680018395023E-002,9.95986804755430E-003,1.59168030895634E-002,5.38919740763640E-002,-6.09420858369937E-003,4.36974000081265E-003,-1.15700591041515E-002,5.88996192725095E-003,-1.46169484619161E-003
novaehollandiae_kempsey_c.102866_01,-4.62135547907046E-002,9.60045457328276E-002,-2.34012888842805E-002,3.41171512148831E-002,1.75075929578349E-003,2.84581769847126E-003,-7.46210988892842E-003,-2.13349930028032E-002,-7.95190873674323E-003,2.25974036930421E-003
novaehollandiae_kempsey_c.102866_02,-6.87812680282514E-002,1.16926377658311E-001,-5.19022862904289E-002,6.29648299488802E-004,5.44322037462031E-003,2.98098243776368E-002,1.84677396329704E-006,4.32688187756995E-003,9.82439336611837E-003,1.57164846882839E-003
novaehollandiae_kempsey_c.121699_01,1.24399758488743E-001,-1.02852719059053E-002,-3.15264324847171E-002,5.96492761296878E-003,1.66558936973049E-002,-2.66460784794512E-003,4.38645111152354E-003,4.80272618934257E-003,-7.54544668159208E-004,1.16012950996472E-003
novaehollandiae_kempsey_c.158006_01,4.35615349602876E-002,1.33065569744043E-002,4.93119952846970E-003,-2.12733446375816E-003,3.63830100535946E-003,-7.87400962334764E-003,1.07083515255269E-002,-1.09772405052288E-002,2.44119762710489E-003,-3.26041176726851E-003
novaehollandiae_kempsey_c.158009_01,-1.21647350182212E-002,1.33419736440565E-002,-1.52293919797393E-002,2.72651954078998E-002,2.22227570876803E-002,-9.00982253503053E-003,-2.54450084483040E-003,-4.47421893440644E-004,7.71221998826842E-004,-3.87404463096212E-003
novaehollandiae_kempsey_c.158023_01,4.29761347677378E-002,7.64168584937331E-003,6.07996582275638E-003,1.56515722160551E-002,1.81056209434006E-002,-2.33762802879464E-002,3.94929165237741E-003,6.90121636618921E-003,-1.72163822097867E-004,-1.48632707418231E-003
novaehollandiae_lower-bellinger_c.033230_01,-5.03759619184229E-002,-3.09872353889231E-002,4.67271808831381E-003,1.24379812287931E-002,1.27765252393772E-002,-2.61994981756112E-002,6.13619854801754E-003,6.61119374381769E-003,-7.04367103794021E-003,-2.54119597939022E-003
novaehollandiae_lower-bellinger_c.033230_02,-6.32153743380875E-003,-1.14006557791900E-002,-1.38956725427751E-003,3.72070701746344E-003,2.96655130620019E-002,-1.55181463394770E-002,9.35062945104238E-005,8.59872961793389E-003,3.59018985287473E-003,-6.54507672976324E-003
novaehollandiae_lower-bellinger_c.320635_01,3.81517482871188E-002,8.87814462873185E-002,-9.26919888611099E-003,3.40685721640133E-002,1.48176734805832E-002,-5.20893535031881E-003,2.32488474939321E-003,1.47274651468407E-003,-3.19751542559967E-003,-6.86634770560003E-004
novaehollandiae_macksville_c.158021_01,6.22930629099802E-002,1.35276595831484E-002,2.94833221199984E-002,-1.99950927012643E-002,-2.44770564221909E-003,-2.33140126322955E-002,3.51826884384162E-003,5.57271475863806E-003,1.63846980160659E-004,-8.89955094820904E-003
novaehollandiae_manning-river_c.112181_01,3.02523830401764E-003,6.81918004135288E-002,-6.16295080716962E-003,2.71410498148310E-002,-8.95028373199827E-003,-1.26544348982730E-002,4.13328000908448E-003,-1.03421934597949E-002,5.84639772748840E-003,1.11812930156742E-002
novaehollandiae_manning-river_c.112181_02,1.94613995474493E-002,4.45990121763434E-002,-2.41315360497958E-002,6.84605099738912E-003,6.96917752011795E-003,-9.17385377488662E-003,6.68686805003939E-003,-3.57944131836709E-003,4.30876935033302E-003,-1.11414266628534E-003
novaehollandiae_morisset_c.108564_01,1.45367165074155E-001,2.57825775061289E-003,1.39693231953056E-002,-1.00246893459747E-002,1.17755538080670E-002,-3.11431681657776E-003,2.67157103685685E-003,-8.59960033282526E-003,-3.53078636272259E-003,4.43652153424565E-004
novaehollandiae_new-england_c.033227_01,1.01831943251561E-002,4.64821406094815E-003,-4.18839882191508E-002,-6.22656061909467E-003,-1.79148305826184E-003,-2.59276253316610E-002,9.75820643917942E-003,-1.76725101932059E-002,2.46279980684798E-003,-5.09185866074918E-003
novaehollandiae_new-england_c.112171_01,5.89703298197899E-003,5.59276076708878E-002,-1.26828097214973E-002,2.17378831546534E-002,3.74724007314830E-003,-1.37365611759450E-003,1.59092918428838E-003,-4.32601463304526E-003,8.57267728189233E-004,-3.42172926383117E-003
novaehollandiae_new-england_c.465639_01,3.92549248986002E-002,1.24093215546969E-002,7.58844567987078E-003,-1.33870351665701E-002,3.42108341096424E-002,1.10921389251030E-002,-1.73554041321531E-004,-2.41675978679516E-003,-7.25026876114902E-003,4.47837340266673E-003
novaehollandiae_newcastle_c.033229_01,2.04292625842420E-002,2.68610638493290E-002,1.43727088719553E-002,-5.60837595050072E-003,1.78281167467825E-002,-1.21606550314720E-002,7.24924281496644E-003,-9.42273274797484E-003,5.44902337873280E-003,-2.48186158270014E-003
novaehollandiae_newcastle_c.033229_02,3.64080967368657E-002,-8.36283071057209E-003,6.98932605308331E-003,-2.19184193208490E-003,1.90811634541480E-002,-1.60218277721520E-002,4.98242207344293E-003,-3.47075167651062E-003,2.02751542833890E-003,1.02929863837966E-003
novaehollandiae_nuglin_c.575474_01,6.44562754730926E-002,1.52720325968382E-003,3.83047172463216E-002,-2.13727067602279E-002,-2.92110710735882E-002,-8.32547423471919E-003,1.26934314410389E-002,-7.40557163020978E-003,1.07816663952334E-002,3.02972854192773E-003
novaehollandiae_port-stephens_c.112175_01,-9.77726414941735E-003,4.40745135806794E-002,-2.47779850167084E-002,2.58852729976741E-003,1.08547211987254E-003,-2.66514137851414E-003,6.15199944587965E-003,-5.90154167145187E-003,7.53921767319453E-003,-7.44321931159915E-003
novaehollandiae_port-stephens_c.112175_02,7.55780897500356E-002,2.93327753747143E-002,6.43494966397604E-003,8.97193821919419E-003,3.72206637662336E-002,5.46532396618351E-004,-5.77175024824085E-003,-3.76316517360635E-004,-4.99245073085004E-003,-2.90911425845925E-003
novaehollandiae_port-stephens_c.112175_03,1.42876712572280E-002,5.93692660023514E-002,3.84046433630310E-003,6.48623960728998E-003,-3.84503086064861E-003,-1.37148797070087E-002,5.20978650364304E-003,8.11200624549680E-003,7.90401284390792E-003,-3.74907350416497E-003
novaehollandiae_taree_c.033226_01,9.71012740687119E-002,4.41426643936504E-002,-2.21343153889027E-002,-1.89127228436319E-003,-1.63060287893234E-002,-2.34089667649794E-002,-2.54926080501541E-003,5.83840389833235E-003,-5.16261174762426E-003,2.89345950830400E-003
novaehollandiae_taree_c.035833_01,3.97509982194112E-002,3.45606416802627E-002,2.08678390452153E-002,3.98887026538124E-002,2.54780707741836E-002,-5.77692241600558E-003,8.63403689409692E-004,-8.11967881922037E-003,-1.36708057761680E-002,-4.59556121037401E-003
novaehollandiae_taree_c.040684_01,1.16152084706164E-001,1.74991966496833E-002,1.94627844173759E-002,-9.31341019268847E-003,3.12797789081434E-002,-3.32060443142897E-003,-2.91160556579082E-003,1.15423802342048E-002,3.84036953593812E-003,1.53557918008974E-003
novaehollandiae_taree_c.075171_01,6.91640421270982E-002,4.40761981852017E-002,-5.30738977976437E-003,1.02591410588538E-002,2.53442558368228E-002,-2.06862003400759E-002,1.47264853058449E-002,-1.07760314452440E-002,1.10402796211595E-002,5.54539938670523E-003
novaehollandiae_taree_c.091795_01,9.05108516087263E-002,8.52914623131862E-003,1.10101278438626E-002,-1.24862059954686E-002,-2.16989909141183E-003,-2.35707786295698E-003,-5.48037949183996E-003,-7.92141836068525E-003,7.51629293256013E-003,-1.15750698246422E-002
novaehollandiae_taree_c.109931_01,5.84043468772029E-002,2.19958337163636E-002,3.69230675940492E-002,1.04676532306476E-002,-4.49527001273063E-002,-9.03014278070254E-003,-4.31455223062922E-003,-1.16462513553390E-002,-1.80820046718021E-003,-1.36156139215007E-002
novaehollandiae_taree_c.153261_01,8.76832539217501E-002,-1.72204359837611E-002,1.73490434568450E-002,3.27233055703157E-003,8.28725821774017E-003,-5.99504769044899E-003,4.05125745631850E-005,-1.17301405089402E-002,-4.31442058617629E-003,-5.96119434561182E-003
novaehollandiae_taree_c.174783_01,7.36089371797925E-002,1.00905701552476E-004,1.68337445582689E-002,1.05704203221970E-002,-3.50656865112846E-003,-1.35870208593620E-002,1.24247417545011E-002,6.06540059306755E-003,3.82685148677228E-003,4.56667256619923E-003
novaehollandiae_upper-bellinger_c.033228_01,1.08148188803678E-002,4.47292876619558E-002,-7.29059793681907E-003,-3.47592216491904E-003,-3.29208935597051E-002,-8.77563965266617E-003,-2.71126864380101E-003,-3.17153018899819E-003,5.02255603231894E-003,-9.89462268726797E-003
novaehollandiae_upper-bellinger_c.033228_02,-1.65731650898534E-002,1.16981021708160E-001,2.48223051378796E-002,9.33352039075568E-003,-2.04990698036163E-003,1.13356073385928E-002,1.00659347868340E-002,-6.81157952470881E-003,7.47644402476661E-003,3.72755279929199E-003
novaehollandiae_wallignat_c.158005_01,1.54484314434530E-002,3.08378146701280E-002,-3.92551622075924E-004,-6.02167046076438E-003,2.98127565973385E-003,-3.13139189246963E-003,5.06861845162588E-003,9.13317466080563E-003,-1.72789468231224E-004,-3.67767091598731E-003
novaehollandiae_wallis_c.112169_01,-1.15182615758670E-002,4.37650810455205E-002,2.55826440071785E-002,-1.35026806867660E-004,-1.27352414975466E-002,-8.45811505681061E-004,-1.57176318621519E-003,1.25967331893777E-003,-1.71524135353286E-003,5.81147034083454E-003
novaehollandiae_wallis_c.112169_02,-7.04750697444826E-002,4.98395122863273E-002,2.13250395929900E-002,2.00528510203307E-002,-1.68873218599214E-003,-2.21188904835794E-002,-4.84833863002385E-003,7.16019467418744E-003,5.97663410413424E-003,1.77289116605731E-003
novaehollandiae_wallis_c.112169_03,5.93622912264174E-002,2.76171251695651E-002,5.59990916346442E-002,-3.13749070356812E-003,1.27962373704598E-002,-1.16349631226401E-002,-4.24519078798033E-003,8.96953928380338E-003,4.84616911007155E-003,3.94914044070722E-003
novaehollandiae_wallis_c.112199_01,8.88257490310850E-002,2.64916385697064E-002,6.12238768689818E-002,1.51384217808865E-002,1.37342264344435E-002,1.52450060243222E-002,-7.76873202579300E-003,-6.46518015980065E-003,-9.44410470406921E-004,-5.56332122172359E-003
novaehollandiae_wallis_c.112199_02,1.40536924102215E-002,-8.25635884065221E-003,8.07097066932534E-003,-5.32335075133411E-003,-6.91263820644258E-003,-5.53063552100330E-003,8.56026611666234E-003,8.72093055219122E-003,-4.43596914958491E-003,5.96904826541171E-003
novaehollandiae_wauchop_c.105163_01,9.97962798644533E-002,-3.55305956369897E-003,-4.81313976373650E-002,-1.25472182395155E-002,2.08287348803115E-002,-1.45752674213923E-003,-1.08532112440783E-002,1.30945340675308E-002,1.04013103095328E-002,3.18926381461091E-004
novaehollandiae_wauchope_c.107272_01,1.16422318637422E-001,-1.35410913406518E-003,1.57611195540308E-002,1.22316353954458E-002,1.19871545107118E-003,-9.41480887716428E-003,-8.77780645181852E-003,-1.97634257583777E-002,6.55683991999621E-004,1.11873965405595E-002
novaehollandiae_wauchope_c.158019_01,9.56137685730922E-002,4.24575379247958E-004,4.66655429869369E-002,1.48892365253752E-002,-8.67711605871790E-003,2.00542456147745E-003,2.80875131408723E-003,-1.00974889663270E-002,-6.33797627542230E-003,9.37855146054430E-003
novaehollandiae_wauchope_c.158019_02,3.60894865026638E-002,2.76289860379774E-002,5.29837539775754E-002,2.21951687548020E-002,2.41344871146082E-003,1.66607282894221E-002,-9.25725182557334E-003,-1.90787239961235E-002,-7.30874126794129E-003,-9.57775639104509E-004
novaehollandiae_wauchope_c.158019_03,7.42704425918621E-002,4.11968799024689E-002,1.15610253281136E-002,-1.46806515179599E-002,-1.16088824574429E-002,2.85409920566327E-003,-1.99167014413422E-003,4.09769853478797E-003,-1.42363343679464E-003,-7.16509674282337E-005
novaehollandiae_whoota_c.452998_01,7.19757684992345E-002,-1.71549480589275E-002,-1.41717813575789E-003,-1.12449767218081E-002,2.47230586478292E-002,5.62079936290362E-003,1.50161306542858E-002,-9.02243873708741E-004,-3.56115734139282E-003,7.34150723324991E-003
novaehollandiae_woolgoolga_c.158026_01,-2.15389903564734E-004,6.62797078270503E-002,1.09500855459317E-002,1.72799237843443E-003,4.72751749737945E-003,-3.73272207316910E-003,4.65750296883567E-003,3.66481171431108E-003,4.43728829406769E-004,-6.28418044234857E-003
novaehollandiae_armidale_c.272204_01,9.94521812775322E-002,4.34790537218739E-002,-3.08048253002957E-002,-3.24712458892415E-002,-1.35352944302051E-003,-5.71760071284903E-003,-3.88534656662630E-003,1.77199028269000E-002,2.24265177982016E-003,6.46229304647427E-003
novaehollandiae_bruxner_c.517182_01,6.45176154999675E-002,1.64585173483938E-002,1.26267052463239E-002,3.02597754188090E-002,8.12451404248311E-003,-1.75336635904062E-003,-6.32300258071142E-004,4.66179110538243E-004,4.78720359373927E-003,2.25500026122594E-003
novaehollandiae_bruxner_c.517182_02,1.15448664610164E-002,2.06900590853056E-002,-3.15603746541505E-003,-9.24196014018867E-003,-2.60893030318595E-003,-5.31808813825554E-003,-3.24732279506357E-003,-8.02418633688694E-003,2.94926517458319E-003,4.31572049484748E-003
novaehollandiae_bulahdelah_c.118236_01,4.67411036901823E-002,1.58690157141403E-002,1.72294555450739E-002,-8.94819919787327E-004,-7.72872398182151E-003,-1.31957173393713E-003,1.23487986043954E-002,1.13055640329955E-002,-7.94841287416785E-003,1.65706594201940E-003
novaehollandiae_bulahdelah_c.272198_01,9.42924851114260E-002,2.41295913664799E-002,-1.92471805745996E-002,-3.96646126509202E-002,2.56755997602733E-002,2.74264901470945E-003,6.81219334246735E-003,-1.15334118317522E-002,1.38144453948377E-002,-1.54052084992471E-003
novaehollandiae_dorigo_c.272199_01,9.65181646951949E-002,-1.79032243022908E-002,4.43715512224545E-002,-9.69233485275834E-003,-1.10128985866333E-003,-1.13460466243313E-002,-9.03841484705162E-003,9.05016327374261E-003,-3.77016877947401E-003,1.05041019051950E-003
novaehollandiae_dorigo_c.272203_01,3.90810001088003E-002,1.04885593110254E-001,-7.43258627111586E-002,-2.93986452042638E-002,-4.75619955477398E-003,2.54874298811700E-002,3.95494261142887E-003,5.47921063993146E-004,6.18297017511182E-004,2.69920116157786E-003
novaehollandiae_new-england_c.272196_01,9.86185125634496E-002,2.25043154640724E-002,2.78145360994109E-002,-3.57400593785694E-002,-6.40819997470176E-003,1.81011527507251E-002,-1.48990326023624E-002,1.06692670920817E-002,-7.34433265835680E-003,-1.17967211264640E-002
novaehollandiae_new-england_c.465644_01,1.50581240804907E-001,-1.15131604877535E-002,8.00233579573799E-002,-3.40501839283956E-002,-6.95195051337689E-002,2.35328375460462E-002,-3.30673174193390E-003,1.70237985857576E-003,6.84362696714010E-005,-3.00690234433946E-003
novaehollandiae_ngambaa_c.272194_01,1.03230366094488E-001,-9.02838880789279E-003,2.84196003232913E-003,-1.51117642456031E-002,-2.00877464095220E-003,1.91185659174890E-002,7.39816906588833E-003,-1.78373340862836E-002,-9.22297283569340E-003,3.25520628155409E-003
novaehollandiae_tapin-tops_c.272197_01,1.19172161852848E-002,2.00530887711380E-002,-2.58244742103433E-002,2.19168703317651E-003,-2.62275246397596E-002,6.69252743267926E-003,7.51703040710663E-004,-4.81286632046412E-003,1.58702094716764E-003,1.37099865853973E-003
novaehollandiae_tapin-tops_c.272197_02,7.14248954829301E-002,1.40516676965099E-002,2.54985467197250E-002,-6.47522077697684E-003,-6.99242104671168E-003,-9.19558481701541E-003,4.26367625518027E-003,1.19751839683249E-002,4.58981615824892E-003,-1.76964800353697E-003
novaehollandiae_tapin-tops_c.593269_01,9.93180990778722E-002,-1.99818339581444E-003,2.99754312987915E-002,-1.69746927054273E-002,-2.48191419227931E-003,1.14179070242383E-003,-7.25813997057233E-003,3.30185154438446E-003,-1.63277726111059E-003,6.38929992080631E-004
novaehollandiae_taree_c.272202_01,1.08817182086408E-001,2.21807712200028E-002,4.23969103994307E-002,3.67153583581027E-003,-1.01415124834425E-002,-2.24569375225970E-003,3.05483136238258E-003,-1.56285537151580E-003,2.47962825707058E-003,-1.96426919401282E-003
novaehollandiae_yarriabini_c.272195_01,5.81942243537376E-002,-9.34631542246581E-003,3.37637605632807E-002,1.23440528817235E-002,1.44185520956045E-002,1.97701679583880E-003,1.00658950223611E-002,1.01538030494602E-002,8.32979079607061E-003,-1.76014429733397E-003
richmondiana_booyong_c.112134_01,-1.94414334535000E-002,-1.95008681386514E-002,-6.67559057692548E-002,4.09052273669433E-002,2.56671735135893E-003,-3.94832302441637E-004,1.47233552071891E-002,-2.64943116398686E-003,2.81979415507450E-003,-1.90651109762057E-003
richmondiana_booyong_c.112134_02,-3.88453270817752E-004,-9.65489618515628E-002,-1.89564046654480E-002,1.87008720205942E-002,8.93903708398951E-003,1.07598482000224E-002,-1.83899252454143E-002,1.62751565532816E-002,-1.25259817447553E-003,6.29390791581234E-003
richmondiana_byron-bay_c.112131_01,6.34143846266104E-002,-5.98817047489573E-002,-1.24899484199333E-002,1.65937657838482E-002,-1.14636144861410E-002,8.71760854487501E-003,1.70633324949230E-002,-6.19196791098787E-003,1.79147996189580E-003,6.49481026134839E-003
richmondiana_curumbin-valley_c.158029_01,1.02670206434855E-002,-1.67075654732766E-002,-5.58531894010785E-002,1.69208829072241E-003,1.66623842189608E-002,1.44954398893340E-002,-4.93336266305633E-003,2.30989331333987E-003,3.64263354142183E-003,7.80206489540454E-004
richmondiana_darlington_c.112136_01,9.39388287331371E-002,-6.73698008342139E-002,-2.17629844465995E-002,2.16842376187391E-002,5.33599516587784E-003,-4.17698831497707E-003,-1.23153995205220E-003,4.37041558465690E-003,-3.02154916952553E-003,5.04803231842742E-003
richmondiana_lamington_c.112133_01,-5.97351421980576E-002,-2.93464722536607E-002,-5.56627274029551E-002,3.42404903473433E-003,9.56771455395689E-003,1.00572208147188E-002,-1.14087871411714E-002,8.32868774058393E-003,1.51910832438352E-002,-5.25980458828445E-003
richmondiana_lamington_c.112133_02,-1.40957979295963E-002,-3.73469153598055E-002,-3.30509790867318E-002,2.22675078673984E-002,5.20517133364005E-003,-1.24660482698646E-002,-7.12100921245612E-003,-6.63051591677678E-003,1.39514258406056E-002,2.99553282547061E-003
richmondiana_lismore_c.012184_01,1.21900109266461E-001,-6.04599176716179E-002,-1.13585434286484E-003,-7.69773114893871E-003,-3.04506347941383E-002,3.28251971396739E-002,-1.30210886072685E-003,-2.67875557680215E-004,-3.85906044636472E-003,-1.11068511730698E-002
richmondiana_lismore_c.103696_01,-5.68721388708969E-002,-3.22595718042869E-002,-7.08020860459740E-002,2.01100721881870E-002,9.15400450989478E-004,3.62023962653038E-003,1.11398124853771E-002,-1.90917961723687E-003,-2.36049929666095E-002,-7.04860723750346E-003
richmondiana_lismore_c.105562_01,-2.97569531008805E-002,-6.17760944723951E-002,-1.13877646322301E-002,1.59787070882090E-004,-1.26957739160464E-002,-8.00463185130227E-003,4.74381964419543E-003,-1.03571556747221E-002,-6.55569999205718E-004,-2.08087395465869E-003
richmondiana_lismore_c.105562_02,1.73691873844201E-003,-7.79358242884558E-002,-4.30891872086943E-002,1.20532092950679E-002,1.88446344837228E-003,-1.33285128605099E-003,-2.46166715705772E-003,-5.38183424813310E-004,-2.52355302565015E-003,-5.82645898830427E-003
richmondiana_lismore_c.112143_01,3.25376370429474E-002,-2.92205778032761E-002,1.67247550399404E-002,2.13925090122215E-002,1.50206952689352E-002,9.49585385384470E-004,-5.27161948757824E-003,1.73063669402654E-003,-9.16029560842285E-003,4.49961828395014E-003
richmondiana_lismore_c.128856_01,3.47944226936716E-002,-6.72124881904297E-002,-2.10955692130484E-002,-5.28340170604583E-003,-1.07235092685257E-002,-1.14040982695278E-002,-1.66834122735360E-003,1.23998836062775E-002,-5.11096588460579E-003,6.05325370796311E-003
richmondiana_mt-glorious_c.107145_01,6.34781903254934E-002,-3.86639641126441E-002,-2.81286717516012E-002,3.30814854523484E-002,3.45301925667644E-002,1.14661424326332E-002,9.92986453653101E-003,4.22194172255100E-003,-2.86269577169590E-003,2.28928341836013E-003
richmondiana_mt-glorius_c.474709_01,3.22884436914874E-002,-7.32991645356796E-003,-3.54549380010755E-002,2.89050022696973E-002,-2.40130033467864E-002,1.69424399165313E-002,4.79015187821149E-003,-7.00251838441414E-003,-9.24848648200612E-004,-3.71053822503980E-003
richmondiana_mt-tamborine_c.092297_01,2.15006422540090E-002,-5.82657717936655E-002,-7.33401677253218E-002,-4.54547504398673E-003,2.44955023000658E-002,1.87124980101540E-003,-1.06505240558800E-002,1.95085499072835E-003,-2.22191745852782E-004,9.51248325827054E-004
richmondiana_mt-tamborine_c.112124_01,-1.92325599194222E-002,-4.71556657997497E-002,-2.51854771862657E-002,1.96628373735182E-002,1.19023734575862E-002,1.49979227482794E-002,1.07808585818431E-003,5.60881728745707E-003,5.03076392178855E-003,1.71295560008107E-003
richmondiana_mt-tamborine_c.112124_02,6.18932760710585E-002,-6.33292379084655E-002,-4.58192533763927E-002,-7.44812971986388E-003,3.01704933372778E-002,-2.48422063850133E-004,7.28305238591060E-003,7.36062709484704E-003,-1.00370113158833E-002,-2.17278724813803E-003
richmondiana_mt-tamborine_c.112137_01,-2.03361196901093E-004,-6.46928347118956E-002,2.32268509092686E-003,-2.37391691128420E-003,-2.66493793220408E-002,-2.38107335150332E-003,1.05859042078279E-003,-1.19149761325866E-002,5.00148688838034E-003,2.27942504359151E-003
richmondiana_mt-tamborine_c.112137_02,4.71499417305497E-002,-7.18029068454663E-002,-2.63381494129607E-002,6.13516265045765E-003,-2.75559081658494E-002,3.65704443075240E-002,1.59923594165965E-002,-1.11880320258827E-002,1.18570207389304E-002,8.73786306559279E-003
richmondiana_mt-tamborine_c.112142_01,4.21807755363710E-002,-4.33705196731471E-002,-2.96281347532823E-002,1.91471132269999E-002,1.72820923025044E-002,-1.89795403052129E-003,4.69928978127064E-003,-1.03746116510888E-002,3.90979938365826E-003,1.05706789098130E-003
richmondiana_mt-tamborine_c.158025_01,5.50020846590898E-002,-7.19171118996740E-002,-8.96087394264053E-002,-3.69802584372657E-002,4.06352326047368E-003,-5.75111837029957E-003,6.37602366273011E-003,-2.32171838520155E-004,-6.79768796401601E-003,3.61379854457184E-003
richmondiana_mt-tamborine_c.158025_02,9.64781256502664E-003,-4.22361985387415E-002,-4.20824144360732E-002,1.54535816485878E-002,1.57628454453426E-002,5.90432472595578E-003,5.51960767903319E-003,1.75443600510293E-003,7.74759231180311E-003,-5.01348535256275E-004
richmondiana_mt-warning_c.112146_01,4.45642583364369E-002,-7.30456152679743E-002,-3.76231193231547E-002,1.19093265998507E-002,-2.51889291916809E-003,-1.38381296245633E-002,-2.82876100827379E-003,-1.99689745602211E-003,2.26999056570393E-003,-1.00067430157100E-003
richmondiana_mullumbimby_c.060028_01,4.91460157640767E-002,-2.55893396892729E-002,-2.81723778398602E-002,2.12849957480129E-002,-4.76700757439211E-003,1.77369212918237E-002,-4.54637373883285E-004,6.09071847987822E-003,-4.99625306612692E-003,-1.23900694277457E-003
richmondiana_mullumbimby_c.060028_02,8.55346067828271E-002,-6.42693210359708E-002,-2.48306455443610E-002,9.25170237573740E-003,-2.55308120758155E-003,6.44523970730794E-003,3.05738253943513E-004,-6.13422283772225E-003,-1.96965075164884E-003,-2.23644165065375E-003
richmondiana_mullumbimby_c.135521_01,-1.45088060991700E-002,-4.95918738707014E-002,-9.22687362898444E-003,1.76588166337556E-002,4.44211063734595E-003,-8.28716714117142E-003,-5.91387334776950E-003,2.51617285780082E-003,1.45668415765512E-002,2.80910038227389E-003
richmondiana_na_c.112126_01,2.72361462074368E-002,-6.26780780371514E-002,-2.38584620667662E-002,-9.73450846682903E-003,-3.77900382547344E-002,1.43777603449738E-002,5.37817156613944E-003,-6.85691049424989E-004,-1.15308264767775E-002,4.10056886463437E-003
richmondiana_na_c.114512_01,-5.33973192400446E-002,2.01887301254065E-003,4.92174082892655E-002,3.18122278320401E-002,-1.38772923702375E-002,3.18554836663233E-002,-5.70359250567652E-003,1.48361904056014E-002,7.71217746690424E-003,-2.54350475835279E-003
richmondiana_port-denison_c.71753_01,7.99786442190243E-002,-4.23846697369804E-002,3.78733569461379E-003,9.98982519604933E-003,-6.05499550742265E-003,1.41759094731285E-002,-7.96903677765682E-003,8.07200513455826E-003,6.72570302371465E-003,5.94310289516817E-003
richmondiana_richmond-river_c.112125_01,-2.70456765205609E-002,-8.78595559450812E-002,-4.07834209687543E-002,7.26353942737607E-003,-2.63979411402508E-002,2.32056726823096E-003,-2.37409310819669E-003,-3.82668083656984E-003,6.79114154711100E-003,-2.78814576887954E-003
richmondiana_richmond-river_c.112125_02,2.15596774894435E-002,-6.11181107355172E-002,-6.06488129432752E-002,-1.88248731841819E-002,-2.55205975260065E-002,-2.76645305471089E-003,4.28631132912116E-003,1.55649829476726E-002,6.79554286555981E-003,2.31523341149586E-003
richmondiana_richmond-river_c.112128_01,6.64040535545427E-003,-7.61184222299716E-002,-6.36374018257274E-002,-8.84589219271555E-003,-4.41552518286662E-003,6.22399074407630E-003,-1.40944727032061E-002,1.55781333856375E-003,6.35082841257565E-003,3.72495231173462E-003
richmondiana_richmond-river_c.112132_01,4.82717323195854E-002,-5.14514265865825E-002,-1.74367139403316E-002,2.59242465208400E-002,-1.07712226795607E-002,-1.66799669838706E-002,-2.06582854695500E-003,-6.27558813154594E-003,5.91453304296397E-003,1.71923064800681E-004
richmondiana_richmond-river_c.112138_01,2.78644930346301E-002,-8.35199962058628E-002,-1.09543467446957E-003,1.69379599258232E-002,-6.80235244090916E-003,3.09009441068301E-003,7.19995777630950E-003,5.10577087282081E-003,1.33940967189401E-003,-1.76502436761126E-002
richmondiana_richmond-river_c.114511_01,-4.71440263346395E-003,-6.87340094199634E-002,-6.83443363818232E-004,1.82369583811926E-003,-4.02354688241896E-002,2.62549531891276E-002,1.17675753143509E-002,1.75853857074089E-002,1.79487542625693E-003,9.57134962845246E-003
richmondiana_richmond-river_c.114511_02,-5.82645088324788E-002,4.37014470346880E-003,-5.29016466920065E-002,4.72146487248261E-002,-1.85035101623278E-002,1.76977930045570E-003,4.08039746115970E-004,1.06662414825442E-002,-7.41528428284492E-003,-4.79874818686280E-003
richmondiana_richmond-river_c.118330_01,-1.01167357366538E-001,-3.50356971406568E-002,-1.38201680835053E-003,3.67435162736624E-002,4.18140068744769E-003,-1.34772068088801E-002,2.85562155608494E-003,-7.64265007501802E-003,1.14805047516972E-002,1.11397757658707E-002
richmondiana_richmond-river_c.118330_02,1.05642995144872E-001,-2.14885038609948E-002,3.99817851141103E-003,1.46920750633187E-002,-1.82841238876841E-002,1.38223268036836E-002,-1.19740683705190E-002,1.82048386357936E-003,-2.77092835940199E-003,-4.70888695944881E-003
